Frame_Index,leg_left_ankle_roll_joint,leg_left_ankle_pitch_joint,leg_left_knee_pitch_joint,leg_left_hip_pitch_joint,leg_left_hip_yaw_joint,leg_left_hip_roll_joint,leg_right_ankle_roll_joint,leg_right_ankle_pitch_joint,leg_right_knee_pitch_joint,leg_right_hip_pitch_joint,leg_right_hip_yaw_joint,leg_right_hip_roll_joint
26,-0.14628,-0.78184,1.55861,-0.68257,0.11303,0.09304,-0.03049,-0.57532,1.13171,-0.45714,0.02359,0.01931
27,-0.14336,-0.78212,1.55914,-0.68261,0.11079,0.09118,-0.02788,-0.57582,1.13275,-0.45764,0.02157,0.01766
28,-0.13874,-0.78253,1.55992,-0.68265,0.10722,0.08821,-0.02373,-0.57657,1.13434,-0.45843,0.01836,0.01503
29,-0.13234,-0.78306,1.56091,-0.68269,0.10229,0.08411,-0.01801,-0.57755,1.13642,-0.45947,0.01393,0.0114
30,-0.12411,-0.78365,1.56202,-0.68268,0.09594,0.07885,-0.01064,-0.57871,1.13889,-0.46073,0.00823,0.00673
31,-0.11309,-0.77362,1.54027,-0.67032,0.08743,0.07181,-0.00157,-0.57872,1.13825,-0.46005,0.00121,0.00098
32,-0.09821,-0.73341,1.45386,-0.62334,0.07595,0.06233,0.00927,-0.57538,1.12849,-0.45365,-0.00718,-0.00588
33,-0.08135,-0.67479,1.32839,-0.55575,0.06292,0.05159,0.02191,-0.5704,1.11391,-0.44414,-0.01695,-0.01388
34,-0.06373,-0.61294,1.19645,-0.48502,0.0493,0.04039,0.0364,-0.56561,1.09936,-0.43459,-0.02817,-0.02307
35,-0.04591,-0.56871,1.10218,-0.43452,0.03552,0.02909,0.05272,-0.56264,1.08984,-0.42841,-0.04079,-0.03342
36,-0.0282,-0.56085,1.08523,-0.4251,0.02182,0.01786,0.07025,-0.56233,1.08866,-0.42806,-0.05435,-0.04455
37,-0.01024,-0.55924,1.08143,-0.42274,0.00792,0.00649,0.08817,-0.56199,1.08779,-0.42823,-0.06819,-0.05594
38,0.00746,-0.55708,1.0763,-0.41976,-0.00577,-0.00472,0.1058,-0.5611,1.08557,-0.42775,-0.08182,-0.06717
39,0.02438,-0.5545,1.07008,-0.41624,-0.01887,-0.01544,0.12264,-0.55975,1.08216,-0.42663,-0.09482,-0.07792
40,0.04012,-0.55168,1.0631,-0.41234,-0.03104,-0.02542,0.13829,-0.55808,1.07783,-0.42498,-0.10688,-0.08793
41,0.05438,-0.54881,1.05576,-0.4082,-0.04207,-0.03446,0.15245,-0.55627,1.07292,-0.42289,-0.11779,-0.09702
42,0.06698,-0.54606,1.04843,-0.404,-0.05181,-0.04246,0.16495,-0.55447,1.06776,-0.42052,-0.12741,-0.10505
43,0.07781,-0.54359,1.04145,-0.39987,-0.06019,-0.04934,0.17568,-0.55285,1.06268,-0.41797,-0.13567,-0.11197
44,0.08687,-0.54154,1.03509,-0.39593,-0.06719,-0.05511,0.18466,-0.55151,1.05794,-0.41536,-0.14257,-0.11777
45,0.09423,-0.53998,1.02953,-0.39226,-0.07288,-0.05979,0.19194,-0.55054,1.05371,-0.41279,-0.14817,-0.12248
46,0.10003,-0.53893,1.02486,-0.38891,-0.07735,-0.06348,0.19767,-0.54998,1.0501,-0.4103,-0.15257,-0.12619
47,0.10445,-0.53839,1.02106,-0.38587,-0.08077,-0.0663,0.20205,-0.54981,1.04712,-0.40792,-0.15592,-0.12903
48,0.10793,-0.53894,1.01997,-0.38442,-0.08342,-0.06857,0.20633,-0.55784,1.062,-0.41524,-0.15942,-0.13156
49,0.11051,-0.54337,1.03082,-0.39094,-0.08513,-0.07055,0.21457,-0.6051,1.1651,-0.47215,-0.16719,-0.13516
50,0.11211,-0.55039,1.04891,-0.40207,-0.08584,-0.07223,0.22565,-0.66791,1.30685,-0.5527,-0.17834,-0.13918
51,0.11259,-0.55781,1.06775,-0.41346,-0.08545,-0.07346,0.23713,-0.72224,1.43618,-0.6296,-0.19074,-0.14233
52,0.11181,-0.56328,1.08114,-0.42127,-0.08387,-0.07415,0.24568,-0.75126,1.51612,-0.68226,-0.20162,-0.14271
53,0.10969,-0.56522,1.08516,-0.42315,-0.08108,-0.0742,0.24848,-0.74732,1.52749,-0.69865,-0.2086,-0.13873
54,0.10643,-0.56693,1.08834,-0.42435,-0.07724,-0.07374,0.24965,-0.7379,1.52819,-0.70964,-0.21459,-0.13335
55,0.10206,-0.56911,1.09226,-0.42579,-0.0724,-0.07273,0.24987,-0.7285,1.52913,-0.7207,-0.21988,-0.12733
56,0.09654,-0.57178,1.09682,-0.42732,-0.06655,-0.07115,0.24891,-0.71965,1.53038,-0.7313,-0.22407,-0.12078
57,0.08983,-0.57482,1.10148,-0.42855,-0.05969,-0.06893,0.2463,-0.71069,1.5294,-0.73941,-0.22655,-0.11366
58,0.08179,-0.57488,1.09732,-0.42393,-0.05172,-0.06596,0.23736,-0.67745,1.46933,-0.71169,-0.22354,-0.10317
59,0.07244,-0.57246,1.08519,-0.41381,-0.04269,-0.06223,0.22314,-0.62109,1.3523,-0.64924,-0.21555,-0.09028
60,0.06183,-0.5701,1.07113,-0.40176,-0.03264,-0.05774,0.20691,-0.55696,1.21366,-0.57265,-0.20486,-0.07751
61,0.04991,-0.57019,1.06152,-0.39175,-0.02158,-0.05245,0.19094,-0.50599,1.1,-0.5079,-0.19294,-0.06666
62,0.03669,-0.5747,1.0625,-0.38799,-0.00952,-0.04631,0.17661,-0.49541,1.07017,-0.48683,-0.18067,-0.05886
63,0.02228,-0.58092,1.06736,-0.38654,0.00343,-0.03938,0.16212,-0.50194,1.07594,-0.48433,-0.16776,-0.0516
64,0.00687,-0.58707,1.07151,-0.38458,0.0171,-0.03174,0.1466,-0.50827,1.08102,-0.48139,-0.15411,-0.04364
65,-0.00942,-0.59306,1.07472,-0.38199,0.03136,-0.02344,0.13016,-0.51429,1.08519,-0.47791,-0.13981,-0.03502
66,-0.02621,-0.59868,1.07676,-0.3788,0.0459,-0.0147,0.11317,-0.51982,1.08822,-0.47392,-0.12518,-0.02598
67,-0.04326,-0.60382,1.07752,-0.37497,0.06051,-0.00561,0.09587,-0.52477,1.08998,-0.4694,-0.11041,-0.01662
68,-0.06029,-0.60843,1.07693,-0.37051,0.07495,0.00366,0.07854,-0.52908,1.09041,-0.46437,-0.09576,-0.00709
69,-0.077,-0.61245,1.07501,-0.36545,0.08896,0.01295,0.06148,-0.53272,1.08954,-0.45889,-0.08149,0.00243
70,-0.09307,-0.61589,1.07187,-0.35987,0.10228,0.02211,0.04502,-0.53571,1.08748,-0.45307,-0.06785,0.01179
71,-0.1082,-0.61879,1.0677,-0.35386,0.11464,0.03095,0.02948,-0.53811,1.08442,-0.44701,-0.05513,0.02081
72,-0.12206,-0.62123,1.06275,-0.34755,0.12578,0.03929,0.01518,-0.54,1.0806,-0.44087,-0.04362,0.02932
73,-0.13435,-0.62333,1.05735,-0.34109,0.13543,0.04697,0.00245,-0.54151,1.07637,-0.43482,-0.03357,0.03715
74,-0.14591,-0.64309,1.09219,-0.35716,0.14336,0.05561,-0.00851,-0.5441,1.07649,-0.43215,-0.02489,0.04386
75,-0.15853,-0.69883,1.21174,-0.42194,0.14938,0.06823,-0.01793,-0.54978,1.08689,-0.43678,-0.01689,0.04896
76,-0.17106,-0.7608,1.35518,-0.50416,0.15305,0.08357,-0.02596,-0.55715,1.10208,-0.4446,-0.00947,0.05257
77,-0.1814,-0.80602,1.47606,-0.58012,0.15324,0.09968,-0.03264,-0.56437,1.11635,-0.45171,-0.00264,0.05478
78,-0.18664,-0.81765,1.53908,-0.63103,0.14819,0.11407,-0.03792,-0.56933,1.124,-0.45452,0.0035,0.0556
79,-0.18594,-0.79824,1.54511,-0.65521,0.13774,0.12564,-0.04174,-0.57171,1.12434,-0.45262,0.00887,0.05507
80,-0.18252,-0.77632,1.54915,-0.67952,0.12483,0.13592,-0.04401,-0.57454,1.1252,-0.45082,0.01336,0.05316
81,-0.17689,-0.75386,1.55257,-0.70353,0.11033,0.14468,-0.04495,-0.57791,1.12664,-0.44905,0.01708,0.05009
82,-0.16918,-0.73206,1.55523,-0.72605,0.09478,0.15145,-0.04442,-0.58191,1.12859,-0.44714,0.0199,0.04581
83,-0.15901,-0.70673,1.54455,-0.73881,0.07838,0.15543,-0.04233,-0.58581,1.12894,-0.44371,0.02169,0.04032
84,-0.14434,-0.65526,1.46426,-0.70825,0.05998,0.15475,-0.03851,-0.58633,1.1189,-0.43323,0.02228,0.03357
85,-0.12794,-0.588,1.33604,-0.64597,0.0422,0.15059,-0.03293,-0.58508,1.10226,-0.41787,0.0216,0.02559
86,-0.11232,-0.52109,1.19734,-0.57345,0.02747,0.14395,-0.02557,-0.58453,1.08508,-0.40123,0.01959,0.01643
87,-0.09897,-0.47699,1.09903,-0.51909,0.01742,0.13515,-0.01648,-0.58706,1.07388,-0.38743,0.01624,0.00616
88,-0.08817,-0.47563,1.08603,-0.50777,0.01223,0.1244,-0.00589,-0.59397,1.07305,-0.3796,0.0117,-0.005
89,-0.07666,-0.48172,1.08723,-0.50323,0.00684,0.11279,0.006,-0.60157,1.07349,-0.37234,0.00605,-0.01688
90,-0.06412,-0.48795,1.08773,-0.49784,0.00052,0.10069,0.01896,-0.60902,1.07321,-0.36451,-0.00055,-0.02927
91,-0.05081,-0.49419,1.08735,-0.49156,-0.00656,0.08831,0.03272,-0.61613,1.07203,-0.35613,-0.00795,-0.04196
92,-0.03699,-0.50029,1.08598,-0.48442,-0.01426,0.07588,0.04701,-0.62277,1.06979,-0.34722,-0.01599,-0.05471
93,-0.02292,-0.50618,1.08356,-0.47647,-0.0224,0.0636,0.06156,-0.62882,1.06645,-0.33785,-0.02449,-0.06729
94,-0.00818,-0.51182,1.07991,-0.46756,-0.03137,0.05128,0.07679,-0.63422,1.06194,-0.32804,-0.03384,-0.07993
95,0.00581,-0.51707,1.07535,-0.45817,-0.04011,0.03985,0.09128,-0.63888,1.0564,-0.31801,-0.04295,-0.09167
96,0.01928,-0.52196,1.06992,-0.44828,-0.04883,0.02924,0.10522,-0.64282,1.04997,-0.30789,-0.05205,-0.10258
97,0.03194,-0.52653,1.06383,-0.43809,-0.05738,0.01968,0.11835,-0.64608,1.04286,-0.29786,-0.06097,-0.11244
98,0.04354,-0.53083,1.05735,-0.42777,-0.06559,0.01137,0.1304,-0.64875,1.03538,-0.28813,-0.06953,-0.12102
99,0.05383,-0.53495,1.05085,-0.4176,-0.07331,0.00455,0.14114,-0.65117,1.02845,-0.27924,-0.07761,-0.12812
100,0.06259,-0.54061,1.05244,-0.41396,-0.07975,-0.00143,0.15264,-0.6848,1.0932,-0.3112,-0.08823,-0.13331
101,0.06971,-0.54819,1.06371,-0.41802,-0.0844,-0.00701,0.16587,-0.74707,1.2284,-0.38553,-0.1028,-0.13646
102,0.07511,-0.55631,1.07898,-0.42546,-0.08723,-0.01208,0.17963,-0.80779,1.37288,-0.47117,-0.11988,-0.13739
103,0.07869,-0.56313,1.09256,-0.43238,-0.08822,-0.01653,0.19193,-0.84527,1.48382,-0.54678,-0.13749,-0.13541
104,0.08036,-0.5666,1.09869,-0.43509,-0.08735,-0.02023,0.1999,-0.84318,1.52722,-0.59426,-0.15294,-0.12925
105,0.0803,-0.56817,1.10094,-0.43572,-0.08479,-0.02326,0.20485,-0.81936,1.53345,-0.6261,-0.1668,-0.12028
106,0.07869,-0.56992,1.10432,-0.4372,-0.08073,-0.02567,0.20913,-0.79368,1.53859,-0.65861,-0.18039,-0.1106
107,0.07557,-0.57198,1.1086,-0.43919,-0.07525,-0.02743,0.21259,-0.76738,1.54229,-0.69012,-0.19314,-0.10066
108,0.07089,-0.57447,1.11359,-0.44138,-0.06835,-0.02846,0.21488,-0.74185,1.54459,-0.71917,-0.20429,-0.09081
109,0.06471,-0.57572,1.11447,-0.44065,-0.06012,-0.02875,0.21358,-0.70586,1.51664,-0.72776,-0.21154,-0.08001
110,0.05699,-0.57355,1.105,-0.43298,-0.05058,-0.02821,0.20575,-0.64406,1.4185,-0.69084,-0.21214,-0.06687
111,0.04783,-0.57034,1.0906,-0.42143,-0.03984,-0.02686,0.19401,-0.57167,1.28261,-0.626,-0.20762,-0.05373
112,0.03723,-0.56861,1.07744,-0.40967,-0.02795,-0.02464,0.18055,-0.50679,1.14995,-0.55652,-0.19918,-0.04264
113,0.02517,-0.57072,1.07208,-0.40195,-0.01494,-0.0215,0.16685,-0.47512,1.0771,-0.51356,-0.18744,-0.03517
114,0.01176,-0.57656,1.07535,-0.39924,-0.00093,-0.01743,0.1531,-0.48229,1.0797,-0.50727,-0.17334,-0.03053
115,-0.00281,-0.58245,1.07837,-0.39638,0.01387,-0.01251,0.13824,-0.49044,1.08424,-0.50196,-0.1584,-0.02518
116,-0.01826,-0.58812,1.08059,-0.39311,0.0292,-0.00685,0.12249,-0.49811,1.08787,-0.49632,-0.14289,-0.01912
117,-0.03429,-0.59344,1.08181,-0.38937,0.0448,-0.00059,0.10611,-0.50517,1.09041,-0.49033,-0.12708,-0.01248
118,-0.05062,-0.59831,1.08188,-0.38513,0.06039,0.00616,0.08942,-0.51152,1.09174,-0.48401,-0.11125,-0.00539
119,-0.06693,-0.60267,1.08074,-0.38036,0.07567,0.01327,0.07271,-0.51711,1.0918,-0.47738,-0.09567,0.00201
120,-0.08292,-0.6065,1.07842,-0.3751,0.09038,0.02058,0.05629,-0.52189,1.09064,-0.47052,-0.08063,0.00959
121,-0.09829,-0.60981,1.07502,-0.36939,0.10423,0.02797,0.04048,-0.5259,1.08836,-0.46353,-0.06641,0.01721
122,-0.11272,-0.61266,1.07069,-0.36328,0.11693,0.0353,0.02558,-0.52919,1.08517,-0.45652,-0.05331,0.02474
123,-0.12721,-0.61574,1.06492,-0.35562,0.12921,0.04324,0.01054,-0.53242,1.08081,-0.44851,-0.04055,0.03291
124,-0.13929,-0.61804,1.05922,-0.34869,0.13912,0.05027,-0.00203,-0.5346,1.07635,-0.44161,-0.0302,0.04012
125,-0.14989,-0.62441,1.06287,-0.34694,0.14717,0.05725,-0.01286,-0.53669,1.07286,-0.43586,-0.02167,0.04679
126,-0.16145,-0.66841,1.15326,-0.39429,0.1535,0.06783,-0.02212,-0.54159,1.07936,-0.43738,-0.01401,0.05206
127,-0.17369,-0.73106,1.29311,-0.47234,0.15786,0.08188,-0.03003,-0.54884,1.09322,-0.44399,-0.00689,0.05584
128,-0.18481,-0.78578,1.42835,-0.55335,0.15936,0.09763,-0.03666,-0.55676,1.10865,-0.45157,-0.0003,0.05824
129,-0.19211,-0.81367,1.52022,-0.61716,0.1564,0.11275,-0.04196,-0.56334,1.11996,-0.45642,0.0057,0.05929
130,-0.19287,-0.80329,1.54223,-0.64846,0.14738,0.12488,-0.04587,-0.56676,1.12239,-0.45559,0.01099,0.05899
131,-0.19006,-0.78208,1.54636,-0.6722,0.13505,0.13541,-0.04839,-0.56967,1.12302,-0.45348,0.01554,0.05741
132,-0.18492,-0.75987,1.55008,-0.69625,0.12083,0.14458,-0.04954,-0.57312,1.12435,-0.45154,0.01932,0.05461
133,-0.17763,-0.73781,1.55312,-0.71934,0.10532,0.15195,-0.04927,-0.57715,1.12626,-0.44957,0.02225,0.05061
134,-0.16843,-0.71695,1.55499,-0.74009,0.08917,0.15714,-0.04755,-0.58178,1.12852,-0.44735,0.02425,0.04544
135,-0.15513,-0.67711,1.50556,-0.72859,0.07114,0.15816,-0.04419,-0.58404,1.12322,-0.43987,0.02514,0.03904
136,-0.13868,-0.61512,1.39382,-0.67725,0.05243,0.15505,-0.0391,-0.5835,1.10884,-0.42608,0.0248,0.03142
137,-0.12201,-0.54608,1.25449,-0.60592,0.03578,0.14909,-0.03216,-0.58258,1.09133,-0.40949,0.02311,0.02254
138,-0.10726,-0.48914,1.1316,-0.53955,0.02333,0.14102,-0.02358,-0.58372,1.07691,-0.39388,0.02016,0.01259
139,-0.09545,-0.47119,1.08491,-0.51096,0.01634,0.13089,-0.01344,-0.58917,1.07227,-0.38369,0.01598,0.00168
140,-0.08431,-0.47737,1.08652,-0.50674,0.01127,0.11947,-0.00192,-0.59698,1.07313,-0.37663,0.01067,-0.01001
141,-0.07205,-0.48376,1.08752,-0.50168,0.00523,0.10747,0.01075,-0.6047,1.07336,-0.36903,0.00435,-0.02231
142,-0.05891,-0.49019,1.0877,-0.49575,-0.00165,0.0951,0.02434,-0.61214,1.07275,-0.36087,-0.00283,-0.03498
143,-0.04514,-0.49654,1.08692,-0.48895,-0.0092,0.08258,0.03857,-0.61916,1.07112,-0.35216,-0.01072,-0.04781
144,-0.03102,-0.50269,1.08509,-0.48131,-0.01727,0.07013,0.05318,-0.62561,1.0684,-0.34296,-0.01915,-0.06058
145,-0.01681,-0.50856,1.08218,-0.47289,-0.02569,0.05797,0.06789,-0.63142,1.06454,-0.33333,-0.02795,-0.07306
146,-0.00278,-0.51409,1.07825,-0.46381,-0.03431,0.04633,0.08241,-0.63653,1.0596,-0.32341,-0.03694,-0.08501
147,0.0108,-0.51926,1.0734,-0.45419,-0.04295,0.03544,0.09648,-0.64091,1.05371,-0.31334,-0.04596,-0.09621
148,0.02365,-0.5241,1.06782,-0.44421,-0.05144,0.02552,0.10981,-0.64461,1.04707,-0.30328,-0.05483,-0.10643
149,0.03551,-0.52864,1.06176,-0.43404,-0.05964,0.0168,0.12213,-0.64766,1.03994,-0.29345,-0.06339,-0.11544
150,0.04613,-0.53296,1.05551,-0.42391,-0.06739,0.00949,0.13318,-0.65018,1.03265,-0.28406,-0.07148,-0.12303
151,0.05525,-0.53779,1.05251,-0.41648,-0.07429,0.0035,0.1436,-0.66513,1.05445,-0.2915,-0.08016,-0.12889
152,0.06273,-0.54482,1.06065,-0.41797,-0.07944,-0.00204,0.15576,-0.71933,1.16819,-0.35213,-0.09284,-0.13262
153,0.06849,-0.55301,1.07524,-0.42465,-0.08275,-0.0071,0.16894,-0.78379,1.31498,-0.43607,-0.10863,-0.13419
154,0.07243,-0.56074,1.09057,-0.43246,-0.0842,-0.01155,0.18156,-0.83339,1.44488,-0.51833,-0.12585,-0.13318
155,0.07446,-0.56599,1.10093,-0.43764,-0.08376,-0.01528,0.19116,-0.84989,1.52135,-0.58031,-0.14211,-0.12858
156,0.07459,-0.5679,1.10378,-0.43855,-0.08149,-0.01826,0.19621,-0.82983,1.53357,-0.61431,-0.1558,-0.11996
157,0.07308,-0.56963,1.10706,-0.43997,-0.07764,-0.02058,0.2002,-0.80461,1.53949,-0.64707,-0.16913,-0.11012
158,0.06998,-0.5716,1.11133,-0.44206,-0.07227,-0.02223,0.2034,-0.77816,1.54406,-0.67956,-0.18184,-0.0998
159,0.0653,-0.57392,1.11636,-0.4445,-0.06546,-0.02316,0.20556,-0.75178,1.54714,-0.71022,-0.19326,-0.08941
160,0.05905,-0.57627,1.12084,-0.4463,-0.05724,-0.02332,0.20583,-0.724,1.54219,-0.73385,-0.20226,-0.07895
161,0.05116,-0.57529,1.11553,-0.44162,-0.04762,-0.02262,0.19987,-0.67122,1.47099,-0.71518,-0.20506,-0.06613
162,0.04173,-0.57215,1.10274,-0.43165,-0.03669,-0.02106,0.18893,-0.60121,1.34714,-0.66022,-0.20212,-0.05235
163,0.03078,-0.56935,1.08841,-0.41983,-0.02454,-0.01862,0.17538,-0.53033,1.2075,-0.58984,-0.19478,-0.03978
164,0.01827,-0.56935,1.0789,-0.41012,-0.01117,-0.0152,0.16084,-0.48051,1.10119,-0.53157,-0.18378,-0.03011
165,0.00434,-0.57383,1.07958,-0.40623,0.00327,-0.01084,0.14628,-0.47613,1.08182,-0.51483,-0.16964,-0.02422
166,-0.01076,-0.57937,1.08244,-0.40363,0.01852,-0.00565,0.13089,-0.48391,1.08618,-0.50973,-0.15424,-0.0186
167,-0.02667,-0.58469,1.08437,-0.4005,0.03428,0.00022,0.11466,-0.49126,1.08954,-0.50417,-0.13829,-0.01234
168,-0.04307,-0.58969,1.08518,-0.39676,0.05025,0.00662,0.09791,-0.49807,1.09173,-0.49811,-0.1221,-0.00558
169,-0.05964,-0.59428,1.08475,-0.39238,0.06612,0.0134,0.08095,-0.50427,1.09263,-0.49157,-0.10595,0.00153
170,-0.07606,-0.59844,1.08305,-0.38733,0.08161,0.02043,0.06409,-0.50982,1.09222,-0.48458,-0.09012,0.00886
171,-0.09204,-0.60215,1.08012,-0.38166,0.09645,0.02758,0.04764,-0.5147,1.09056,-0.47721,-0.0749,0.01628
172,-0.10731,-0.60544,1.07608,-0.37542,0.11038,0.03473,0.03186,-0.51892,1.0878,-0.46958,-0.06055,0.02367
173,-0.1216,-0.60835,1.07114,-0.3687,0.12316,0.04176,0.01704,-0.52253,1.08412,-0.46184,-0.04732,0.03092
174,-0.13469,-0.61095,1.06552,-0.36161,0.13455,0.04857,0.00343,-0.5256,1.0798,-0.45413,-0.03546,0.03793
175,-0.14634,-0.61336,1.0595,-0.35428,0.14435,0.05507,-0.00876,-0.52819,1.07511,-0.44666,-0.02519,0.04462
176,-0.15636,-0.61566,1.0534,-0.34685,0.15236,0.06117,-0.01929,-0.5304,1.07039,-0.4396,-0.01673,0.05091
177,-0.16637,-0.6419,1.1021,-0.37023,0.15871,0.0693,-0.0282,-0.53416,1.07192,-0.43731,-0.00957,0.05624
178,-0.17784,-0.70042,1.22867,-0.43917,0.16348,0.08163,-0.03581,-0.54091,1.08341,-0.44207,-0.0029,0.0601
179,-0.18918,-0.76125,1.3715,-0.52181,0.16594,0.09656,-0.04221,-0.5491,1.09902,-0.44957,0.00332,0.06259
180,-0.19795,-0.80261,1.48631,-0.59535,0.16471,0.11191,-0.04738,-0.55684,1.11299,-0.45592,0.00904,0.06377
181,-0.20099,-0.80839,1.53843,-0.64091,0.15783,0.12504,-0.05124,-0.56197,1.11954,-0.45751,0.01414,0.06363
182,-0.19854,-0.7881,1.54286,-0.66405,0.14597,0.13555,-0.05376,-0.56498,1.12008,-0.45522,0.01854,0.06222
183,-0.19377,-0.76628,1.54693,-0.68806,0.13202,0.14494,-0.05496,-0.56847,1.12135,-0.45319,0.02225,0.05959
184,-0.18682,-0.74412,1.55043,-0.71164,0.11657,0.15277,-0.05483,-0.57251,1.12327,-0.45123,0.02518,0.0558
185,-0.17793,-0.7228,1.55317,-0.73359,0.10025,0.15862,-0.05331,-0.57714,1.12567,-0.44915,0.02726,0.05086
186,-0.16631,-0.69499,1.53512,-0.74132,0.08292,0.16143,-0.0503,-0.5812,1.1253,-0.44483,0.02836,0.04477
187,-0.15027,-0.64086,1.44615,-0.70463,0.06372,0.15956,-0.04561,-0.58179,1.11433,-0.43334,0.02829,0.03744
188,-0.13299,-0.57311,1.31414,-0.63902,0.04559,0.15444,-0.03923,-0.58093,1.0976,-0.41748,0.02699,0.02894
189,-0.11691,-0.50837,1.17792,-0.56681,0.03089,0.14703,-0.03114,-0.58108,1.08124,-0.40092,0.02442,0.01931
190,-0.10347,-0.47032,1.09085,-0.51768,0.02122,0.13761,-0.02142,-0.58462,1.07183,-0.38789,0.02059,0.00865
191,-0.09242,-0.47294,1.08544,-0.50997,0.01604,0.12646,-0.01029,-0.59225,1.07223,-0.38054,0.01562,-0.00284
192,-0.08104,-0.47912,1.08688,-0.50555,0.01057,0.11516,0.00146,-0.59982,1.07297,-0.37358,0.00989,-0.01441
193,-0.06877,-0.48541,1.08766,-0.50034,0.00429,0.10344,0.01415,-0.60721,1.07301,-0.36612,0.00333,-0.02643
194,-0.05569,-0.49169,1.08762,-0.4943,-0.00278,0.0914,0.02767,-0.6143,1.07222,-0.35815,-0.00405,-0.03876
195,-0.04217,-0.49783,1.08663,-0.48748,-0.01038,0.07932,0.04166,-0.62092,1.07044,-0.34968,-0.01198,-0.05115
196,-0.02836,-0.50375,1.08463,-0.47988,-0.01843,0.06735,0.05594,-0.627,1.06761,-0.34076,-0.02039,-0.06343
