Frame_Index,leg_left_ankle_roll_joint,leg_left_ankle_pitch_joint,leg_left_knee_pitch_joint,leg_left_hip_pitch_joint,leg_left_hip_yaw_joint,leg_left_hip_roll_joint,leg_right_ankle_roll_joint,leg_right_ankle_pitch_joint,leg_right_knee_pitch_joint,leg_right_hip_pitch_joint,leg_right_hip_yaw_joint,leg_right_hip_roll_joint
26,-0.14627,-0.78187,1.55861,-0.68253,0.11303,0.09304,-0.03049,-0.57535,1.13171,-0.4571,0.02359,0.01931
27,-0.14336,-0.78217,1.55913,-0.68254,0.11078,0.09117,-0.02788,-0.57586,1.13274,-0.45759,0.02157,0.01765
28,-0.13873,-0.7826,1.55991,-0.68257,0.10721,0.08821,-0.02373,-0.57662,1.13432,-0.45836,0.01836,0.01502
29,-0.13233,-0.78315,1.56089,-0.68258,0.10228,0.08411,-0.018,-0.57762,1.1364,-0.45938,0.01392,0.01139
30,-0.1241,-0.78376,1.56199,-0.68254,0.09593,0.07884,-0.01063,-0.5788,1.13886,-0.46061,0.00822,0.00673
31,-0.11307,-0.77376,1.54024,-0.67015,0.08742,0.0718,-0.00155,-0.57884,1.13822,-0.45991,0.0012,0.00098
32,-0.0982,-0.73357,1.45382,-0.62315,0.07594,0.06232,0.00929,-0.57551,1.12845,-0.45347,-0.00719,-0.00589
33,-0.08133,-0.67496,1.32835,-0.55553,0.06291,0.05158,0.02192,-0.57056,1.11386,-0.44394,-0.01697,-0.01389
34,-0.06371,-0.61314,1.19639,-0.48477,0.04928,0.04038,0.03642,-0.5658,1.09931,-0.43435,-0.02819,-0.02308
35,-0.04588,-0.56893,1.10211,-0.43422,0.0355,0.02907,0.05274,-0.56286,1.08978,-0.42812,-0.04081,-0.03343
36,-0.02817,-0.56115,1.08513,-0.4247,0.02179,0.01784,0.07028,-0.56263,1.08857,-0.42767,-0.05437,-0.04457
37,-0.01019,-0.55968,1.08128,-0.42214,0.00789,0.00646,0.08821,-0.56244,1.08765,-0.42764,-0.06823,-0.05597
38,0.00753,-0.55778,1.07606,-0.41882,-0.00583,-0.00477,0.10587,-0.5618,1.08534,-0.42681,-0.08187,-0.06721
39,0.02449,-0.55557,1.06969,-0.41479,-0.01895,-0.01551,0.12275,-0.56083,1.0818,-0.42519,-0.09489,-0.07799
40,0.04027,-0.55326,1.06252,-0.41018,-0.03116,-0.02552,0.13844,-0.55968,1.07728,-0.42284,-0.107,-0.08803
41,0.05459,-0.55103,1.0549,-0.40513,-0.04224,-0.0346,0.15266,-0.55853,1.07211,-0.41984,-0.11795,-0.09715
42,0.06726,-0.54908,1.04722,-0.39978,-0.05204,-0.04264,0.16522,-0.55755,1.06663,-0.41633,-0.12762,-0.10523
43,0.07818,-0.54755,1.03981,-0.39428,-0.06048,-0.04958,0.17604,-0.55688,1.06114,-0.41243,-0.13594,-0.1122
44,0.08734,-0.54657,1.03293,-0.38876,-0.06755,-0.0554,0.1851,-0.55665,1.05592,-0.40825,-0.14291,-0.11805
45,0.09481,-0.54621,1.02677,-0.38329,-0.07332,-0.06016,0.19249,-0.55691,1.05112,-0.40388,-0.14859,-0.12283
46,0.10072,-0.54649,1.0214,-0.37793,-0.07789,-0.06393,0.19833,-0.5577,1.04686,-0.3994,-0.15307,-0.12662
47,0.10528,-0.54736,1.01681,-0.3727,-0.08141,-0.06683,0.20283,-0.55899,1.04314,-0.39485,-0.15653,-0.12954
48,0.10892,-0.54945,1.01489,-0.36887,-0.08422,-0.06915,0.20713,-0.56811,1.0575,-0.40052,-0.15983,-0.13233
49,0.11176,-0.55544,1.02525,-0.3734,-0.08641,-0.07096,0.21463,-0.61316,1.16186,-0.46062,-0.16558,-0.13721
50,0.11373,-0.56412,1.04336,-0.38294,-0.08794,-0.07222,0.22414,-0.66953,1.30594,-0.54938,-0.17286,-0.14341
51,0.11469,-0.57341,1.06273,-0.39308,-0.08867,-0.07283,0.23321,-0.71265,1.43781,-0.63916,-0.17981,-0.14934
52,0.11447,-0.58095,1.077,-0.3998,-0.08851,-0.0727,0.23864,-0.72609,1.51985,-0.70841,-0.18396,-0.15289
53,0.11298,-0.58506,1.08192,-0.40052,-0.08736,-0.07175,0.23788,-0.70398,1.53233,-0.74291,-0.18338,-0.15239
54,0.11043,-0.58917,1.08594,-0.40029,-0.08539,-0.07012,0.23514,-0.67462,1.53267,-0.77229,-0.18129,-0.1506
55,0.10684,-0.59403,1.09056,-0.39986,-0.08261,-0.06782,0.23125,-0.64433,1.5316,-0.80105,-0.17831,-0.14806
56,0.10216,-0.5997,1.09552,-0.39891,-0.079,-0.06484,0.22617,-0.61476,1.52931,-0.82775,-0.17441,-0.14473
57,0.09636,-0.60607,1.10014,-0.39688,-0.07452,-0.06115,0.21963,-0.58665,1.52369,-0.84951,-0.16941,-0.14047
58,0.08924,-0.60933,1.09466,-0.38781,-0.06902,-0.05662,0.20776,-0.54064,1.4587,-0.82925,-0.16031,-0.13274
59,0.0808,-0.60996,1.07971,-0.37188,-0.0625,-0.05125,0.19188,-0.47891,1.33708,-0.76778,-0.14812,-0.12244
60,0.07108,-0.61079,1.06162,-0.35259,-0.05499,-0.04507,0.1751,-0.41491,1.19466,-0.68783,-0.13522,-0.11159
61,0.06008,-0.61465,1.04724,-0.334,-0.04648,-0.03808,0.15947,-0.36807,1.07894,-0.61766,-0.1232,-0.10153
62,0.04789,-0.62399,1.04343,-0.32053,-0.03706,-0.03035,0.14615,-0.36495,1.05033,-0.59116,-0.11294,-0.09297
63,0.03456,-0.63552,1.04323,-0.30853,-0.02675,-0.0219,0.13288,-0.38031,1.05842,-0.58297,-0.10271,-0.08447
64,0.02024,-0.64705,1.04174,-0.29532,-0.01567,-0.01282,0.1186,-0.39596,1.06561,-0.57362,-0.0917,-0.07534
65,0.00503,-0.65838,1.03868,-0.28083,-0.00389,-0.00318,0.10342,-0.41175,1.07163,-0.56302,-0.07998,-0.06565
66,-0.01072,-0.66919,1.03386,-0.26522,0.00829,0.00679,0.08769,-0.42731,1.07617,-0.55127,-0.06783,-0.05564
67,-0.02677,-0.6793,1.02715,-0.24855,0.02072,0.01696,0.07163,-0.44246,1.07909,-0.53841,-0.05542,-0.04542
68,-0.04288,-0.68854,1.01849,-0.23093,0.03317,0.02717,0.05551,-0.45702,1.0803,-0.52456,-0.04295,-0.03519
69,-0.05874,-0.69679,1.00794,-0.21252,0.04544,0.03723,0.03961,-0.47085,1.0798,-0.50986,-0.03065,-0.0251
70,-0.07407,-0.70399,0.99563,-0.19351,0.0573,0.04697,0.02422,-0.48384,1.07771,-0.49453,-0.01874,-0.01535
71,-0.08858,-0.71011,0.98179,-0.17412,0.06851,0.05619,0.00965,-0.49593,1.0742,-0.47881,-0.00747,-0.00612
72,-0.10195,-0.71521,0.96676,-0.15462,0.07883,0.0647,-0.0038,-0.50712,1.06956,-0.46297,0.00294,0.0024
73,-0.11389,-0.71939,0.95096,-0.13529,0.08805,0.07232,-0.01582,-0.51742,1.06416,-0.44732,0.01224,0.01002
74,-0.1252,-0.74294,0.98294,-0.14438,0.09678,0.07955,-0.02619,-0.52744,1.06252,-0.43577,0.02026,0.01658
75,-0.13769,-0.80554,1.11655,-0.2162,0.10641,0.08754,-0.03496,-0.53815,1.07071,-0.43338,0.02705,0.02214
76,-0.15048,-0.87097,1.28038,-0.31551,0.11627,0.09574,-0.04216,-0.54916,1.08438,-0.43618,0.03262,0.02671
77,-0.16189,-0.91155,1.42284,-0.41827,0.12505,0.10308,-0.04776,-0.55934,1.09858,-0.44033,0.03695,0.03026
78,-0.16938,-0.90756,1.50646,-0.5065,0.13082,0.1079,-0.05169,-0.56703,1.10797,-0.44211,0.03999,0.03275
79,-0.17215,-0.86266,1.53002,-0.57519,0.13295,0.10968,-0.05396,-0.57208,1.11142,-0.44057,0.04174,0.03419
80,-0.17302,-0.80949,1.54627,-0.64469,0.13362,0.11024,-0.0546,-0.57744,1.11596,-0.43977,0.04224,0.0346
81,-0.17238,-0.75155,1.55526,-0.71157,0.13313,0.10983,-0.05388,-0.58338,1.12128,-0.43913,0.04169,0.03414
82,-0.17012,-0.69222,1.55682,-0.77226,0.13139,0.10838,-0.05171,-0.59006,1.12693,-0.43805,0.04,0.03276
83,-0.1655,-0.63052,1.53961,-0.81636,0.12783,0.1054,-0.04804,-0.59677,1.13038,-0.4347,0.03717,0.03044
84,-0.15574,-0.54991,1.44964,-0.80622,0.12032,0.09912,-0.04281,-0.59995,1.122,-0.42303,0.03312,0.02712
85,-0.14301,-0.46329,1.31109,-0.75335,0.11051,0.09095,-0.03605,-0.60128,1.10534,-0.40489,0.02789,0.02283
86,-0.12955,-0.38673,1.164,-0.68193,0.10014,0.08233,-0.02775,-0.60357,1.08662,-0.38376,0.02147,0.01757
87,-0.11678,-0.3429,1.06283,-0.62381,0.09028,0.07416,-0.01789,-0.60963,1.07279,-0.36376,0.01384,0.01132
88,-0.10514,-0.3513,1.0548,-0.60674,0.0813,0.06674,-0.00661,-0.62103,1.06876,-0.34826,0.00511,0.00418
89,-0.09264,-0.36837,1.06177,-0.59603,0.07164,0.05877,0.0059,-0.6332,1.06539,-0.33272,-0.00457,-0.00375
90,-0.07915,-0.38538,1.06755,-0.58424,0.06122,0.05019,0.01939,-0.64507,1.06063,-0.31618,-0.01501,-0.01229
91,-0.06493,-0.40208,1.0719,-0.57138,0.05023,0.04116,0.03359,-0.65641,1.05429,-0.29868,-0.02599,-0.02129
92,-0.05026,-0.41829,1.07466,-0.55752,0.03888,0.03185,0.04823,-0.66702,1.04624,-0.2803,-0.03732,-0.03057
93,-0.03541,-0.43383,1.07576,-0.54276,0.0274,0.02243,0.06302,-0.67675,1.03641,-0.26115,-0.04876,-0.03996
94,-0.02,-0.44909,1.07512,-0.52665,0.01547,0.01267,0.07837,-0.68579,1.02439,-0.24062,-0.06063,-0.04971
95,-0.0054,-0.4631,1.07289,-0.51032,0.00418,0.00342,0.09289,-0.69353,1.01095,-0.22006,-0.07185,-0.05894
96,0.00856,-0.47617,1.06923,-0.4936,-0.00663,-0.00543,0.10677,-0.70018,0.99603,-0.19916,-0.08256,-0.06779
97,0.02162,-0.4883,1.06439,-0.47673,-0.01673,-0.0137,0.11973,-0.70579,0.97992,-0.17817,-0.09256,-0.07606
98,0.03349,-0.49951,1.0587,-0.46,-0.02592,-0.02122,0.1315,-0.71042,0.96298,-0.15733,-0.10164,-0.08358
99,0.04392,-0.50987,1.05261,-0.44373,-0.03398,-0.02783,0.14184,-0.71451,0.94634,-0.1373,-0.10962,-0.09021
100,0.05283,-0.52041,1.05365,-0.43445,-0.04087,-0.03348,0.15282,-0.75208,1.01217,-0.16637,-0.11808,-0.09725
101,0.0603,-0.53164,1.06371,-0.43348,-0.04665,-0.03822,0.16531,-0.81871,1.16024,-0.24878,-0.12769,-0.10529
102,0.0663,-0.54295,1.07802,-0.43667,-0.05129,-0.04203,0.17792,-0.87922,1.32162,-0.35073,-0.13739,-0.11342
103,0.07074,-0.55302,1.09148,-0.44021,-0.05472,-0.04485,0.18841,-0.90869,1.4502,-0.45079,-0.14546,-0.1202
104,0.07352,-0.56007,1.09856,-0.44033,-0.05687,-0.04662,0.19378,-0.88938,1.5102,-0.53062,-0.14958,-0.12367
105,0.07474,-0.56551,1.1023,-0.43869,-0.05782,-0.04739,0.19528,-0.84143,1.53,-0.59852,-0.15073,-0.12464
106,0.07455,-0.57142,1.10731,-0.43777,-0.05767,-0.04727,0.19523,-0.78692,1.54385,-0.66686,-0.15069,-0.12461
107,0.07295,-0.57799,1.11309,-0.43693,-0.05643,-0.04625,0.19362,-0.72861,1.55043,-0.73161,-0.14945,-0.12356
108,0.06988,-0.58532,1.11918,-0.43558,-0.05406,-0.04431,0.19037,-0.67002,1.54998,-0.78942,-0.14696,-0.12146
109,0.06538,-0.59166,1.12028,-0.43019,-0.05058,-0.04144,0.18377,-0.60396,1.51496,-0.81985,-0.14189,-0.11719
110,0.05932,-0.59447,1.10944,-0.41636,-0.0459,-0.0376,0.17194,-0.52051,1.40756,-0.79486,-0.13279,-0.10955
111,0.05176,-0.59624,1.09209,-0.39704,-0.04005,-0.0328,0.15779,-0.43535,1.26223,-0.73354,-0.12191,-0.10045
112,0.0427,-0.5998,1.07472,-0.37589,-0.03304,-0.02706,0.14357,-0.36572,1.12216,-0.66203,-0.11095,-0.09132
113,0.03217,-0.60797,1.06448,-0.35728,-0.02489,-0.02038,0.13067,-0.33719,1.04728,-0.6148,-0.10101,-0.08306
114,0.02032,-0.62064,1.06259,-0.34258,-0.01573,-0.01287,0.11878,-0.35327,1.05326,-0.60397,-0.09184,-0.07546
115,0.00733,-0.63335,1.05987,-0.32706,-0.00567,-0.00464,0.10581,-0.37092,1.06102,-0.59338,-0.08182,-0.06718
116,-0.00656,-0.64571,1.05574,-0.31056,0.00507,0.00415,0.09193,-0.38843,1.06754,-0.5817,-0.07111,-0.05833
117,-0.02108,-0.65749,1.04999,-0.29313,0.01631,0.01335,0.07741,-0.40559,1.07258,-0.56898,-0.05988,-0.04909
118,-0.03596,-0.6685,1.04251,-0.27485,0.02783,0.02278,0.06251,-0.4222,1.07598,-0.55526,-0.04836,-0.03963
119,-0.05093,-0.67858,1.03325,-0.25583,0.0394,0.03227,0.0475,-0.43808,1.07768,-0.54067,-0.03676,-0.03011
120,-0.0657,-0.68763,1.02226,-0.23621,0.05082,0.04165,0.03269,-0.45312,1.07771,-0.52537,-0.0253,-0.02072
121,-0.07998,-0.6956,1.00967,-0.21617,0.06187,0.05072,0.01834,-0.46724,1.07617,-0.50954,-0.01419,-0.01162
122,-0.09351,-0.70247,0.99572,-0.19592,0.07232,0.05933,0.00474,-0.48038,1.07326,-0.49341,-0.00367,-0.00301
123,-0.10734,-0.70882,0.97912,-0.17366,0.083,0.06814,-0.00918,-0.49368,1.06874,-0.4756,0.0071,0.00581
124,-0.11892,-0.7137,0.96286,-0.15316,0.09194,0.07554,-0.02085,-0.50507,1.06365,-0.4592,0.01613,0.0132
125,-0.12925,-0.72244,0.95742,-0.13961,0.0999,0.08213,-0.03101,-0.51569,1.05903,-0.4441,0.024,0.01964
126,-0.14062,-0.77254,1.05512,-0.18797,0.10867,0.08942,-0.03964,-0.52674,1.0636,-0.43776,0.03067,0.02511
127,-0.15293,-0.84052,1.21268,-0.27845,0.11816,0.09732,-0.04679,-0.53831,1.07569,-0.43844,0.0362,0.02964
128,-0.16475,-0.8943,1.36852,-0.38143,0.12726,0.10492,-0.05243,-0.54957,1.0905,-0.44213,0.04056,0.03322
129,-0.17379,-0.91135,1.48094,-0.47756,0.13421,0.11074,-0.05649,-0.55908,1.10285,-0.44508,0.0437,0.03579
130,-0.17759,-0.87898,1.52146,-0.55079,0.13713,0.11319,-0.05889,-0.56532,1.10799,-0.44405,0.04556,0.03732
131,-0.17875,-0.82881,1.53976,-0.61936,0.13803,0.11394,-0.05981,-0.5709,1.11214,-0.44264,0.04627,0.0379
132,-0.17835,-0.77272,1.55152,-0.68717,0.13771,0.11368,-0.0593,-0.57697,1.11733,-0.44175,0.04587,0.03758
133,-0.17636,-0.71376,1.55586,-0.7503,0.13619,0.1124,-0.05737,-0.58369,1.12307,-0.44071,0.04438,0.03635
134,-0.17275,-0.65549,1.553,-0.80539,0.13341,0.11007,-0.05401,-0.59115,1.12879,-0.43887,0.04178,0.03422
135,-0.16474,-0.58287,1.49473,-0.81907,0.12724,0.10491,-0.04914,-0.59622,1.12585,-0.43074,0.03802,0.03114
136,-0.15254,-0.49732,1.3725,-0.78144,0.11786,0.09707,-0.04277,-0.59832,1.11218,-0.41483,0.03309,0.02709
137,-0.13869,-0.4145,1.22351,-0.71427,0.10719,0.08818,-0.03478,-0.60012,1.09376,-0.39446,0.02691,0.02203
138,-0.12519,-0.35349,1.09485,-0.64574,0.09677,0.07954,-0.02537,-0.60449,1.07714,-0.37332,0.01963,0.01606
139,-0.11301,-0.34199,1.05033,-0.61201,0.08738,0.07176,-0.01449,-0.61413,1.06954,-0.35598,0.01121,0.00917
140,-0.10085,-0.35928,1.05803,-0.60178,0.07799,0.06401,-0.00232,-0.62659,1.06688,-0.34082,0.00179,0.00146
141,-0.08761,-0.37658,1.06463,-0.59046,0.06776,0.05557,0.01093,-0.63883,1.06294,-0.32466,-0.00846,-0.00693
142,-0.07353,-0.39366,1.06987,-0.57807,0.05688,0.04662,0.02499,-0.65063,1.05748,-0.30752,-0.01934,-0.01584
143,-0.05888,-0.4103,1.07356,-0.56463,0.04555,0.03732,0.03962,-0.66176,1.05033,-0.28947,-0.03066,-0.02511
144,-0.04394,-0.42633,1.07557,-0.55024,0.034,0.02784,0.05452,-0.67206,1.04141,-0.2706,-0.04219,-0.03456
145,-0.02898,-0.44159,1.07588,-0.53502,0.02242,0.01836,0.06943,-0.68138,1.03071,-0.25103,-0.05371,-0.04402
146,-0.01429,-0.45598,1.07456,-0.51916,0.01105,0.00905,0.08405,-0.68966,1.01832,-0.23092,-0.06502,-0.05332
147,-0.00015,-0.46942,1.07175,-0.50285,0.00011,9e-05,0.09811,-0.69684,1.00441,-0.21046,-0.07588,-0.06227
148,0.01316,-0.4819,1.06769,-0.48635,-0.01019,-0.00834,0.11133,-0.70296,0.98926,-0.18986,-0.08608,-0.0707
149,0.02537,-0.49344,1.06266,-0.46991,-0.01963,-0.01607,0.12344,-0.70807,0.97319,-0.16938,-0.09543,-0.07843
150,0.0362,-0.50407,1.05704,-0.45381,-0.02801,-0.02293,0.13418,-0.71231,0.95662,-0.14926,-0.10371,-0.0853
151,0.04546,-0.51426,1.05407,-0.44085,-0.03517,-0.0288,0.14416,-0.7297,0.97319,-0.14913,-0.1114,-0.09169
152,0.05321,-0.52513,1.06127,-0.43736,-0.04117,-0.03373,0.15572,-0.78847,1.096,-0.21402,-0.12031,-0.09911
153,0.05948,-0.53641,1.07481,-0.43979,-0.04602,-0.0377,0.16798,-0.85473,1.25844,-0.3112,-0.12974,-0.107
154,0.0642,-0.54707,1.08974,-0.44421,-0.04967,-0.0407,0.17912,-0.89943,1.40571,-0.41472,-0.13832,-0.11419
155,0.06726,-0.55549,1.10074,-0.44688,-0.05204,-0.04264,0.18648,-0.90211,1.49918,-0.50617,-0.14397,-0.11895
156,0.06864,-0.56091,1.10507,-0.44584,-0.0531,-0.04352,0.18847,-0.85986,1.52612,-0.57556,-0.1455,-0.12023
157,0.06852,-0.56639,1.11009,-0.44538,-0.05301,-0.04344,0.1885,-0.80707,1.54245,-0.64467,-0.14552,-0.12025
158,0.06694,-0.57241,1.1161,-0.44532,-0.05178,-0.04244,0.18691,-0.74909,1.55174,-0.7118,-0.1443,-0.11922
159,0.06388,-0.57912,1.12261,-0.44501,-0.04942,-0.04049,0.18367,-0.68915,1.55356,-0.77326,-0.14181,-0.11713
160,0.05931,-0.58618,1.12801,-0.44321,-0.04589,-0.0376,0.17835,-0.62853,1.54224,-0.82208,-0.13773,-0.11369
161,0.05315,-0.58991,1.12229,-0.4336,-0.04112,-0.03368,0.16775,-0.54974,1.46148,-0.8192,-0.12957,-0.10686
162,0.04539,-0.5914,1.10756,-0.41719,-0.03512,-0.02876,0.15369,-0.46277,1.327,-0.77057,-0.11874,-0.09781
163,0.03605,-0.59343,1.08998,-0.3974,-0.0279,-0.02284,0.13867,-0.38324,1.17769,-0.69971,-0.10717,-0.08817
164,0.02512,-0.59883,1.07643,-0.37828,-0.01944,-0.01591,0.12428,-0.33247,1.06566,-0.63751,-0.09608,-0.07897
165,0.01278,-0.60971,1.0729,-0.36375,-0.00989,-0.0081,0.11133,-0.33485,1.04799,-0.6167,-0.08608,-0.0707
166,-0.00069,-0.62199,1.07115,-0.34968,0.00053,0.00044,0.09787,-0.35155,1.05582,-0.60714,-0.07569,-0.06211
167,-0.01501,-0.63409,1.06789,-0.33438,0.01161,0.0095,0.08356,-0.36836,1.06248,-0.59635,-0.06464,-0.05301
168,-0.02985,-0.64581,1.06287,-0.3178,0.0231,0.01891,0.0687,-0.38513,1.06774,-0.58429,-0.05315,-0.04356
169,-0.04494,-0.65697,1.05592,-0.29997,0.03477,0.02848,0.05359,-0.40169,1.07145,-0.57099,-0.04146,-0.03397
170,-0.05999,-0.66742,1.04698,-0.28097,0.04641,0.03802,0.0385,-0.41788,1.07352,-0.55652,-0.02979,-0.0244
171,-0.07472,-0.67703,1.03607,-0.26093,0.0578,0.04738,0.0237,-0.43357,1.07395,-0.54104,-0.01834,-0.01502
172,-0.08889,-0.68572,1.02331,-0.24005,0.06875,0.05639,0.00946,-0.44863,1.07282,-0.52474,-0.00732,-0.006
173,-0.10225,-0.69344,1.00892,-0.21858,0.07907,0.0649,-0.004,-0.46296,1.07029,-0.50785,0.00309,0.00252
174,-0.11459,-0.70017,0.99321,-0.1968,0.0886,0.07277,-0.01643,-0.47649,1.06658,-0.49067,0.01271,0.0104
175,-0.12571,-0.70594,0.97656,-0.17503,0.09717,0.07987,-0.02764,-0.48918,1.06197,-0.47351,0.02138,0.0175
176,-0.13541,-0.71084,0.95943,-0.15363,0.10465,0.08608,-0.03743,-0.50098,1.05681,-0.45669,0.02896,0.02371
177,-0.14524,-0.74153,1.00652,-0.17071,0.11223,0.09238,-0.04574,-0.51261,1.05705,-0.44547,0.03539,0.02898
178,-0.15667,-0.80618,1.14624,-0.24663,0.12104,0.09972,-0.05268,-0.52484,1.06681,-0.44317,0.04076,0.03338
179,-0.16844,-0.86895,1.30764,-0.34621,0.13009,0.10729,-0.05822,-0.53713,1.08139,-0.44561,0.04504,0.03689
180,-0.1785,-0.90381,1.44212,-0.4467,0.13783,0.11378,-0.06227,-0.54829,1.09576,-0.44894,0.04817,0.03947
181,-0.18406,-0.89208,1.51289,-0.5297,0.1421,0.11737,-0.06475,-0.5566,1.10444,-0.44939,0.05009,0.04104
182,-0.18526,-0.84533,1.53271,-0.59638,0.14303,0.11815,-0.06571,-0.56263,1.10827,-0.44722,0.05083,0.04165
183,-0.18496,-0.79162,1.54678,-0.66414,0.14279,0.11795,-0.06529,-0.56899,1.1133,-0.44588,0.0505,0.04138
184,-0.18314,-0.73366,1.55376,-0.7289,0.1414,0.11677,-0.0635,-0.57589,1.1191,-0.44472,0.04912,0.04025
185,-0.17978,-0.67494,1.55364,-0.7872,0.13882,0.11461,-0.06035,-0.58346,1.12514,-0.4431,0.04669,0.03825
186,-0.1737,-0.61165,1.52779,-0.8241,0.13414,0.11068,-0.05577,-0.59054,1.12771,-0.43845,0.04315,0.03534
187,-0.16245,-0.52998,1.42842,-0.80547,0.12549,0.10344,-0.04971,-0.59396,1.11817,-0.42533,0.03846,0.03149
188,-0.14865,-0.44447,1.28588,-0.74738,0.11486,0.09457,-0.04218,-0.59588,1.1012,-0.40627,0.03263,0.02672
189,-0.13451,-0.37159,1.14163,-0.67502,0.10396,0.08551,-0.03318,-0.59913,1.08316,-0.38482,0.02567,0.02101
190,-0.1214,-0.33543,1.05287,-0.62159,0.09385,0.07712,-0.02271,-0.60651,1.07111,-0.36524,0.01757,0.01438
191,-0.10941,-0.34865,1.05328,-0.6081,0.0846,0.06947,-0.01089,-0.61884,1.06831,-0.35002,0.00843,0.00689
192,-0.09709,-0.36541,1.06043,-0.59786,0.07508,0.06161,0.00145,-0.63088,1.06541,-0.33505,-0.00112,-0.00092
193,-0.0839,-0.38207,1.06644,-0.58662,0.06489,0.05321,0.01463,-0.6426,1.06121,-0.31919,-0.01133,-0.00928
194,-0.06996,-0.39854,1.07112,-0.5743,0.05412,0.04435,0.02856,-0.65389,1.05549,-0.30233,-0.02211,-0.0181
195,-0.05562,-0.4145,1.07428,-0.56106,0.04303,0.03525,0.04288,-0.66447,1.04816,-0.28467,-0.03318,-0.02717
196,-0.04106,-0.42985,1.07585,-0.54694,0.03177,0.02601,0.05739,-0.67424,1.03915,-0.26624,-0.04441,-0.03638
